"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0016080",140.723041572246,0.581508805029459,0.216963499758802,2.68021490101294,0.00735749087356254,0.0524783184344586
"FBgn0032170",1246.39175366339,-0.304535139845149,0.113625197164335,-2.68017259767393,0.00735842080483173,0.0524783184344586
"FBgn0010387",9.38597418243759,-2.27986428066869,0.850824723668983,-2.6795933607069,0.00737116446627158,NA
"FBgn0030653",297.02596618241,0.413898823154122,0.154478427510648,2.67933089314747,0.00737694547108968,0.0525654652927134
"FBgn0029891",1744.33648720443,-0.276925306813985,0.103374251565645,-2.67886154066258,0.0073872933802668,0.0525942484297902
"FBgn0040071",1785.75583276177,-0.346399797851508,0.1293849365632,-2.67728073338974,0.00742224160630441,0.052797976341092
"FBgn0038858",212.396302073859,0.442529373935391,0.165350408078021,2.67631255997011,0.00744371897942687,0.0528616043041318
"FBgn0034021",19.0672398459919,1.37938975094686,0.515408109686173,2.67630587300374,0.00744386751266052,0.0528616043041318
"FBgn0052803",286.277769425684,0.416783444788871,0.155781892544613,2.67542933251702,0.00746336056331718,0.0529549251203194
"FBgn0039883",146.345501825043,0.558965521368203,0.209028430214199,2.6741124199967,0.00749273294246336,0.0531181246099635
"FBgn0261862",1679.34704758998,-0.303800183270936,0.113706455236135,-2.67179363423152,0.00754470311931396,0.053418242728156
"FBgn0051453",1223.91964750261,0.27429176023087,0.102667462574766,2.67165227767386,0.00754788172409353,0.053418242728156
"FBgn0037248",2623.97707888401,-0.25110020724762,0.094010283304562,-2.67098660296702,0.00756286652040084,0.0534788958274655
"FBgn0037553",373.079888148494,-0.484925798022754,0.181645891965351,-2.66962160705101,0.00759367696775779,0.0536351442024394
"FBgn0034142",1172.93659738348,0.285092637770643,0.106798748039279,2.66943801312906,0.00759782959134951,0.0536351442024394
"FBgn0038071",9.49254022073763,1.98157143888037,0.742611115648008,2.66838375715833,0.00762171473904875,NA
"FBgn0032248",436.013138576797,0.369057256734535,0.138331216558793,2.6679246081645,0.00763213821007283,0.0538317565629249
"FBgn0264979",267.707843627596,-0.550508367361401,0.206477091612044,-2.666195862521,0.00767149842851681,0.054063636854222
"FBgn0003732",8687.77767804528,0.241167141004291,0.0904637786423142,2.66589727539289,0.00767831507949829,0.0540659736636632
"FBgn0033725",40.7896508662748,0.978387344966435,0.367239042482748,2.66417028633985,0.0077178483108612,0.0542530540696199
"FBgn0035877",470.866139077866,-0.375019852717618,0.140764336375429,-2.66416808670495,0.00771789877972523,0.0542530540696199
"FBgn0037659",3145.95219990999,-0.252285122950728,0.0947642078146302,-2.66224061561541,0.00776223690793644,0.0545187608268459
"FBgn0053094",2227.89536133155,-0.250114220952213,0.0940217884845506,-2.66017297674901,0.00781005296551568,0.0548084272504244
"FBgn0264953",19525.9608167719,-0.286269041076078,0.107715438959346,-2.65764168852454,0.0078689505334184,0.0551753074828505
"FBgn0030241",1722.12311199786,0.304551845385673,0.114641395799781,2.65656086321181,0.00789421996819949,0.0553059763654446
"FBgn0003870",2248.34527725807,-0.283722678730592,0.106959220742944,-2.65262477381418,0.00798686024534644,0.0559080217174251
"FBgn0031799",1051.37880673867,-0.2978846331987,0.112317936291451,-2.65215550636299,0.00799796968137026,0.0559115908332515
"FBgn0022893",22280.5139238473,0.240733355173283,0.0907730083206334,2.65203676320775,0.00800078299916866,0.0559115908332515
"FBgn0030057",517.918115362965,0.337789677047669,0.127397099140708,2.65147071107629,0.00801420635236138,0.0559195193257444
"FBgn0263510",1753.5645166698,-0.300436993288853,0.113311592638033,-2.65142326830213,0.00801533232508871,0.0559195193257444
"FBgn0053111",222.536314927121,-0.438000401024414,0.165267565492059,-2.65025021528171,0.00804321781072671,0.0560671462274486
"FBgn0034688",448.23595480923,-0.371908509706488,0.140417113839726,-2.64859816255012,0.00808263724454812,0.0562948594050106
"FBgn0004858",51.2399243219794,-0.865698121678565,0.326914899216817,-2.64808402355628,0.00809494029315572,0.0563334868314184
"FBgn0034530",131.413284447634,-0.5488953828433,0.207334686498641,-2.64738810525512,0.00811161991800003,0.0564024814481787
"FBgn0037363",2462.68799977942,-0.280339007308685,0.105908960106162,-2.64698102056404,0.00812139109455189,0.0564233646293993
"FBgn0032018",2508.07055211214,-0.296591190113631,0.1121615547478,-2.64432131651999,0.00818549116717223,0.0568213487599624
"FBgn0034390",79.1743609452097,0.736700062109657,0.278659551791369,2.64372800922762,0.008199851762077,0.0568368952240392
"FBgn0029798",895.457446553863,-0.30256188254084,0.114447868047102,-2.64366551953872,0.00820136559368109,0.0568368952240392
"FBgn0029594",602.94998380372,0.357234819828521,0.135157772578793,2.64309490318261,0.0082152005210137,0.0568715542369792
"FBgn0262563",81.3735556131724,0.859340898740408,0.325151143850099,2.64289674200433,0.00822000993829435,0.0568715542369792
"FBgn0035986",1300.42083089394,0.282635455251868,0.106991417797851,2.64166473413669,0.00824996762091101,0.0570314925833624
"FBgn0035346",1181.52903997524,0.290253301375166,0.10989943987497,2.64108080719411,0.0082642005688189,0.0570825518991244
"FBgn0014343",22.1403638456005,-1.38672321206962,0.525200519434051,-2.64036907953544,0.00828157830742332,0.0571552304213479
"FBgn0264750",36.5516558498632,0.986893764777014,0.373883318824742,2.63957688157684,0.00830095927327427,0.0572416025320824
"FBgn0035558",8003.35888778824,-0.281654847948179,0.106814397183748,-2.63686221496584,0.00836768120528749,0.057654015048332
"FBgn0053642",26.8335399802318,1.1326711254521,0.429948769729366,2.63443276315237,0.00842779937894979,0.0580202835857179
"FBgn0005585",31228.7977406161,0.239716988872762,0.0911187196819286,2.63082042536979,0.00851790304986509,0.0585691011471847
"FBgn0033524",46.275843049453,0.866999940417622,0.329593151863749,2.63051563879589,0.0085255446979413,0.0585691011471847
"FBgn0031089",341.980430589913,-0.40923000773311,0.155577451455591,-2.6303940828464,0.00852859407372942,0.0585691011471847
"FBgn0020255",9527.36033750999,0.338229613199399,0.128659329351269,2.62887747748129,0.00856672199478803,0.0587825195642369
"FBgn0036365",1472.84490209119,0.264615575502,0.100705597849011,2.62761535757665,0.00859856817594739,0.0589525188181524
"FBgn0032979",3954.26407721873,-0.230386709708285,0.0877366946866512,-2.62588772612307,0.00864233185365257,0.0591882007319409
"FBgn0031490",1379.968718263,0.265087277792028,0.100958773077539,2.62569828962198,0.00864714267620295,0.0591882007319409
"FBgn0260934",8694.3713446666,-0.265294681008863,0.101070700061213,-2.62484261856491,0.00866890265334869,0.0592200845307371
"FBgn0051324",1344.33846683175,0.295097414591392,0.112430246405024,2.624715537208,0.00867213854182243,0.0592200845307371
"FBgn0250869",657.25336770248,-0.368708646574164,0.140485356241316,-2.62453437453526,0.00867675337605487,0.0592200845307371
"FBgn0039870",329.947015257787,0.393573467396374,0.149967108657915,2.62439858258614,0.00868021390147064,0.0592200845307371
"FBgn0034110",1971.94221369336,-0.249881673274077,0.0953756890760712,-2.61997240276578,0.00879368829601573,0.0599451997742299
"FBgn0032793",540.812468996819,0.361119056298521,0.13812317592974,2.61447113323121,0.00893657118000146,0.0608694394833923
"FBgn0014127",1495.55576615832,0.262246658707484,0.100416663199774,2.61158507314425,0.00901235617328132,0.061335521156446
"FBgn0015569",604.314764161253,0.310725651598612,0.119020854203721,2.61068241929066,0.00903617647606404,0.0614474741280146
"FBgn0028684",1506.90982651913,0.28118638444783,0.107755073862023,2.60949553807442,0.00906758285644882,0.0616107891395386
"FBgn0263655",24.5299846742698,1.19070232171998,0.456440980204785,2.60866656010107,0.00908957643304734,0.0617099338129606
"FBgn0033212",3562.88211985886,0.246477703047773,0.0945744419812497,2.60617665707866,0.00915592256521212,0.0621097855379767
"FBgn0038744",51.3290059116915,-0.804204525363949,0.309034994951493,-2.60230892456105,0.00925983989697297,0.06276364652119
"FBgn0004390",3862.82944842783,0.269357338984835,0.103572776214205,2.60065770978042,0.00930452401354555,0.0630152857034356
"FBgn0024992",2745.37257991303,0.237561627809658,0.0913713212358572,2.59995833043104,0.00932350810170625,0.063092603120069
"FBgn0030344",2093.73472770372,0.27055991027091,0.104131322045623,2.59825674884228,0.00936984056119174,0.0633547126996395
"FBgn0028425",5528.31501367092,-0.254609784069239,0.0980107156184266,-2.59777497248853,0.00938299613466147,0.0633922518433328
"FBgn0004606",23391.6527486854,-0.351545210711958,0.135372517307898,-2.59687281955749,0.00940767499903844,0.0634851759988432
"FBgn0039260",1596.66839314723,-0.258803303873276,0.0996656305594311,-2.59671566236618,0.00941198003293394,0.0634851759988432
"FBgn0053108",45.919471300148,0.829629276963893,0.319539481968403,2.59632791495209,0.00942260918176545,0.0635054913083093
"FBgn0020496",4560.83423943784,0.259799086218754,0.100126046105722,2.59472031827198,0.00946679183019711,0.0636786460906353
"FBgn0036316",6276.04088388729,0.351576086467087,0.135499980277843,2.59465784235672,0.00946851262118756,0.0636786460906353
"FBgn0030466",4054.71714633414,0.279120118207934,0.107578990665619,2.59455974146016,0.00947121520359695,0.0636786460906353
"FBgn0085460",200.856743516273,0.53963946073323,0.208051851465678,2.59377389305403,0.00949288938951132,0.0637100857774615
"FBgn0030854",1025.88109603594,0.29074337798145,0.112093758733058,2.59375170631783,0.00949350195498816,0.0637100857774615
"FBgn0038416",59.6911774570355,0.914967086265911,0.352784338497956,2.59355925538404,0.0094988169151235,0.0637100857774615
"FBgn0039735",2093.10847366302,0.291608775411424,0.112486385311481,2.59239173348795,0.0095311175459124,0.0638753432317297
"FBgn0011589",21.3337156870986,1.35104091850524,0.521489056957762,2.59073685339992,0.00957706922486989,0.0641317478937673
"FBgn0030053",739.359291310244,0.341943444933687,0.132024801932488,2.58999400058592,0.00959776045994247,0.0642187230774802
"FBgn0028936",1524.52861901151,-0.450637275923963,0.174152507179296,-2.58760142603067,0.00966467380949065,0.0646145834400349
"FBgn0267376",384.919964027622,-0.346962754282231,0.134130288546007,-2.58675917306493,0.00968832795222214,0.0647208254308301
"FBgn0259113",2319.8072605652,-0.25032600035693,0.0968394130196697,-2.58495990992929,0.00973903206976874,0.0650074542559343
"FBgn0034432",2171.13732913036,-0.240762090093239,0.0931673146068971,-2.58419050832464,0.00976078628097644,0.0651005401796005
"FBgn0053465",460.079248305517,-0.416259446785802,0.16126856033545,-2.58115683503315,0.00984698356300353,0.0656229432172346
"FBgn0037554",949.667956255487,0.270682118227882,0.104887745989941,2.58068390805006,0.00986048201112361,0.0656604141587361
"FBgn0035541",774.532296663703,-0.347412979151505,0.134644311859734,-2.58022767061577,0.00987351972231979,0.0656947597166641
"FBgn0024920",2367.07897462909,-0.252434967720957,0.0978663220328927,-2.5793854563791,0.00989762768726852,0.0657648144583276
"FBgn0014009",2770.2095216256,-0.245036629569507,0.095001651030714,-2.57928811669059,0.00990041736568094,0.0657648144583276
"FBgn0022355",33.5677135560893,0.994989241117912,0.385799247122413,2.57903365167067,0.00990771344124499,0.0657648144583276
"FBgn0033459",116.755651491234,0.545046661025378,0.211443349510594,2.57774322194073,0.00994478670808687,0.0659583824863327
"FBgn0027948",11549.9681960333,0.272357299258473,0.105683971986148,2.57709181572179,0.00996354810970233,0.0659883833059822
"FBgn0031047",2279.08474822171,0.290189279869828,0.112605805284528,2.57703658471772,0.00996514028814101,0.0659883833059822
"FBgn0029713",780.416245897224,0.29608244772496,0.11492539496685,2.57630132844325,0.00998635757844531,0.0660447972353341
"FBgn0050489",49.3879715524241,-0.839094776914546,0.325711218434667,-2.57619243496476,0.00998950333618283,0.0660447972353341
"FBgn0032886",2754.87355705599,-0.274142385813077,0.106483287699281,-2.57451090904784,0.0100381920930227,0.0663141105226071
"FBgn0262114",4181.16826048635,-0.243824067522178,0.094741482764793,-2.57357242473711,0.0100654577995354,0.0664415848572657
"FBgn0010548",3121.91385006526,-0.24552491373881,0.095446108168082,-2.57239313840264,0.010099813003626,0.066615617888631
"FBgn0037935",33.2688370011474,-1.10165871536235,0.428332264843443,-2.57197228830055,0.0101120985496526,0.066643925382177
"FBgn0266708",72.7902073973371,0.699320693158897,0.271968053226769,2.57133396684572,0.0101307579646169,0.0667141620466122
"FBgn0085442",6895.74284823771,-0.234205034386586,0.0911041525080909,-2.57073940033399,0.0101481659060118,0.0667535619710378
"FBgn0017577",1995.75566963702,0.29119770277412,0.113280809552864,2.57058281913344,0.010152754777411,0.0667535619710378
"FBgn0028916",1285.69263360155,-0.326272084223976,0.126982829480683,-2.56941891717422,0.0101869227977853,0.0669254336998711
"FBgn0031016",190.752398186515,-0.469464255029297,0.182954421993452,-2.56601753548268,0.0102873627347401,0.0674927565448184
"FBgn0040773",1492.51058996491,0.336265931333975,0.131049467767283,2.56594656249284,0.0102894678623563,0.0674927565448184
"FBgn0032079",783.110458619059,-0.29812557791192,0.116512764899489,-2.55873747540967,0.0105053041067646,0.0688543398884404
"FBgn0035603",808.919778895353,0.315122932802733,0.123204652019075,2.5577194337917,0.0105361060737833,0.0690019766984537
"FBgn0031412",12.0143721145156,1.76574021495384,0.690602064976623,2.55681282246616,0.0105636041938959,NA
"FBgn0039636",1184.19764173368,-0.276034090602332,0.107976731266817,-2.55642199355189,0.0105754779702642,0.0691719548348818
"FBgn0035975",195.777842969722,0.45762879872575,0.179018763525372,2.55631750389613,0.0105786544817649,0.0691719548348818
"FBgn0000633",37.4524342663523,0.943733619672163,0.369318067760819,2.55534105166864,0.0106083799158397,0.0693119618795887
"FBgn0264746",19.4628092518087,1.27561168273657,0.499349307177694,2.55454781733109,0.0106325824403468,0.069415692877973
"FBgn0027339",2261.92217161674,-0.34897446120076,0.136778096739385,-2.55139141075848,0.0107293753274928,0.0699928028993018
"FBgn0017414",142.136400867792,0.541962072566899,0.212605313788707,2.54914641082544,0.010798695421075,0.0703899325453496
"FBgn0033769",160.604837533089,0.492269344443088,0.193211532902504,2.54782588310342,0.010839655788501,0.0705807173080785
"FBgn0036337",1009.52984474731,-0.281153488833525,0.110357658104304,-2.54765725970549,0.0108448961103093,0.0705807173080785
"FBgn0031021",588.053795796963,-0.336240937136742,0.132183490219194,-2.54374382594353,0.010967148415599,0.0712957965392622
"FBgn0003892",1203.3288380764,-0.287248092692319,0.112930037196133,-2.54359335943046,0.010971873210972,0.0712957965392622
"FBgn0029131",2001.64622283673,-0.258605723827558,0.101681182892309,-2.54329971850787,0.0109810990320144,0.0713001733877758
"FBgn0047205",985.069371767413,-0.394639182271313,0.155238735601268,-2.54214375518328,0.0110174849328066,0.0714807563305905
"FBgn0031068",627.70603048544,0.381141515067527,0.149994938438157,2.5410291776257,0.0110526695433608,0.0716532705933115
"FBgn0039125",1604.36886527747,0.341878094498805,0.134575309385727,2.54042213285124,0.0110718744894635,0.0717220028116996
"FBgn0052719",87.1085252308299,-0.760905908056588,0.299583367136102,-2.53988035227238,0.0110890397160946,0.0717774255536343
"FBgn0031815",940.174458278432,-0.284090886929291,0.111895402691516,-2.53889686346186,0.011120259995875,0.0719236676381765
"FBgn0030240",1091.95130735835,-0.290360231062218,0.114435473798423,-2.53732711915611,0.0111702523956001,0.0721910032729598
"FBgn0027585",74.918732117388,-0.807663828233154,0.318353131882452,-2.53700607076602,0.0111805015311469,0.0722012713130687
"FBgn0035533",5985.40793602922,-0.224211250367162,0.088430661370172,-2.53544694671694,0.0112303938061545,0.0724218960683591
"FBgn0040322",968.698016965635,-0.282664916981034,0.111487498677266,-2.53539563031452,0.0112320392966761,0.0724218960683591
"FBgn0032691",613.685661404427,0.295030984148026,0.116378969696146,2.53508846931987,0.0112418930710382,0.0724294146315652
"FBgn0025700",1577.81465813031,0.295719223128615,0.116718440283616,2.53361184753705,0.0112893705729939,0.0726791370401932
"FBgn0038721",1355.92008158891,-0.292943400021841,0.115675238320362,-2.53246420128858,0.0113263934682322,0.0728612209449473
"FBgn0085261",222.750246761637,-0.65122346008952,0.257191074997329,-2.5320608815694,0.0113394300774049,0.0728888423711059
"FBgn0015376",495.902010454229,-0.324004217031555,0.128048872409741,-2.53031683086423,0.0113959569698738,0.0731957575175946
"FBgn0050414",95.5746621021786,0.609710881974686,0.241011522248759,2.52979972196257,0.0114127651345391,0.0732472847780233
"FBgn0086347",8410.95130385252,-0.221640503645251,0.087647414663224,-2.52877400316805,0.0114461703412083,0.0733810282039965
"FBgn0035438",5721.02695792227,0.235044054832222,0.0929622561132124,2.5283815675254,0.0114589739674341,0.0733810282039965
"FBgn0015286",929.206682218509,-0.278574328376205,0.11018029357034,-2.52834984686586,0.0114600094424377,0.0733810282039965
"FBgn0265413",3856.6758324076,0.369807070817646,0.146303407796169,2.52767229682622,0.011482146923996,0.0734663537262888
"FBgn0037963",1660.21622015376,0.249784043489815,0.0988859866135478,2.52598019238039,0.0115375986101586,0.073764539580439
"FBgn0039857",59836.8568295058,-0.272646121183237,0.107969395214713,-2.52521671202326,0.0115626962146764,0.0738683512197372
"FBgn0036124",1039.94216628711,-0.259105294992532,0.102684404026838,-2.52331692868189,0.011625357455814,0.0742117956425123
"FBgn0263353",19.3877342407768,1.37937524026986,0.546831221099649,2.5224880859875,0.0116527897421696,0.0743297770894489
"FBgn0052068",895.105245989941,-0.315738811766557,0.125182892787231,-2.5222201271799,0.0116616706768621,0.0743297770894489
"FBgn0053641",29.610652231406,1.09159691274329,0.432853980965324,2.5218594739706,0.0116736332534145,0.0743336411906141
"FBgn0035772",6778.91909643044,0.226982062956151,0.0900127968764157,2.52166437254238,0.0116801091471398,0.0743336411906141
"FBgn0010516",2875.83702666372,-0.269847739375436,0.107116535260446,-2.51919779443314,0.0117622561753895,0.0747993361817102
"FBgn0032900",45.3417869345168,-0.820957262882065,0.326044671633144,-2.51792878187496,0.011804718739846,0.0750121494924514
"FBgn0028703",899.563607959761,-0.283777958785673,0.112718748299271,-2.51757549713234,0.0118165642052171,0.0750302328856776
"FBgn0033466",1259.57967144934,-0.272341126847591,0.1082196639066,-2.51655860881843,0.011850718835844,0.0751898348055034
"FBgn0039800",89.5905345537221,-0.7151453153464,0.284470091941757,-2.51395607343081,0.0119385302770918,0.075689374083737
"FBgn0027506",765.212997315693,-0.287369366592976,0.114375017281866,-2.51251867254177,0.0119872761181455,0.0759406694505918
"FBgn0032908",57.09290871696,0.798963949607789,0.318072422308938,2.51189318397358,0.0120085430309267,0.0760176334463446
"FBgn0264542",272.052883777711,0.419142749007003,0.166995281452063,2.5099077372873,0.0120762709274344,0.0763883692883311
"FBgn0000053",3109.98616030388,0.264861335356562,0.105602723025349,2.50809191059386,0.0121385089082871,0.076723842887331
"FBgn0030196",357.937664377734,0.358166712764954,0.142884893151289,2.5066800615914,0.012187096700893,0.0769440293293453
"FBgn0039650",81.2036759973675,0.627289962090274,0.250260944974313,2.50654356857264,0.012191803135908,0.0769440293293453
"FBgn0036762",4335.07095613368,-0.295110326451048,0.117778906974,-2.50562969238791,0.0122233561408532,0.0770702064254012
"FBgn0037228",18014.4476649023,0.232321680327496,0.0927320008525117,2.50530214156598,0.0122346829472615,0.0770702064254012
"FBgn0263106",3054.03586603503,-0.27689204894141,0.110528596399293,-2.50516208439956,0.0122395290041059,0.0770702064254012
"FBgn0037592",585.072794236001,-0.312442046245245,0.124739968494099,-2.50474687477596,0.0122539054867621,0.0771024981457627
"FBgn0037632",10311.2253556422,0.251986709572476,0.100672353708284,2.503037828068,0.0123132382615697,0.0774173962192359
"FBgn0034997",7575.78505393594,0.223898937769683,0.0895442668936077,2.50042739236124,0.0124043557301687,0.0778810404439879
"FBgn0038415",51.8746449878894,0.849668994699961,0.339814582429022,2.50039003219479,0.0124056641129442,0.0778810404439879
"FBgn0050345",101.309738446893,-0.581750782862908,0.232791387898059,-2.49902192738187,0.0124536605018461,0.0780861956673663
"FBgn0037898",26.7104935464628,1.08825335081925,0.43548864276084,2.49892475707315,0.012457075715197,0.0780861956673663
"FBgn0030864",768.560881120312,0.277679606443045,0.111155278942064,2.49812342774811,0.0124852714148685,0.0781736013055503
"FBgn0015926",464.410673512282,0.362613391581161,0.145161739081999,2.49799564178772,0.0124897729325888,0.0781736013055503
"FBgn0261269",316.572000423661,0.355463110426337,0.142358780775989,2.49695247801877,0.0125265742632857,0.0783451235056359
"FBgn0025820",293.890883558363,0.447287078334129,0.179176074141466,2.49635494290928,0.0125476976730495,0.0783863538703997
"FBgn0039379",1042.07899512001,0.25853098284745,0.103568401639653,2.49623416751145,0.012551971022788,0.0783863538703997
"FBgn0023545",1599.77836280302,0.265125188622304,0.106254790492242,2.49518339261758,0.0125892045973261,0.0785600289879546
"FBgn0031143",974.478433891398,0.333228176971561,0.133594942091189,2.49431731288231,0.0126199670884362,0.0786930932059034
"FBgn0013733",42990.4640948985,-0.278122709351503,0.111557737101923,-2.49308310276499,0.0126639202729276,0.07890814896517
"FBgn0032222",840.933883317559,-0.288049176176226,0.115609290259851,-2.49157464360163,0.0127178241023742,0.0791848390899877
"FBgn0029155",5736.59545696251,-0.229587619897876,0.0921959325914346,-2.49021419323661,0.0127666129923019,0.0794292929230008
"FBgn0036620",60.6548797740637,0.716304060886621,0.287743638717973,2.48938278558677,0.0127965106687345,0.0795559354550629
"FBgn0051849",85.7529135653897,0.611266996841192,0.245601554458642,2.48885638443354,0.0128154722354083,0.0795655100776099
"FBgn0259984",10595.2615536607,0.27098757255253,0.108882379079348,2.48881017152508,0.0128171380633597,0.0795655100776099
"FBgn0033342",9248.03375855174,0.274053173770601,0.110138544102438,2.48825854748642,0.0128370371495147,0.0796297460680836
"FBgn0033277",24.1107535168098,-1.33713974619619,0.537633412264669,-2.48708453695943,0.0128794790062082,0.0798336181968457
"FBgn0002872",986.512751367535,0.273890772925354,0.110144657594442,2.48664600632591,0.0128953642230508,0.0798726980145429
"FBgn0262817",469.618398471636,-0.468284654211586,0.188400526394177,-2.48558039180754,0.0129340370186784,0.0800275550197895
"FBgn0035933",16.066485079438,1.34505148767445,0.541174923782868,2.48542833114366,0.0129395638918887,0.0800275550197895
"FBgn0039559",3155.8263982287,-0.245021636759973,0.0986232517380596,-2.48442058482054,0.0129762447792398,0.080194924184227
"FBgn0261649",57.6728355974052,0.796808352150438,0.320851795343021,2.4834155947252,0.013012916917513,0.0803619913639305
"FBgn0027086",4438.99821263796,-0.261985162405306,0.105561539199842,-2.48182400892558,0.0130711815235582,0.0806620580028903
"FBgn0000150",13050.776295618,0.239791146020915,0.0967165558339257,2.47931849881696,0.0131633705174622,0.0811647371743718
"FBgn0053144",1981.21394221779,0.257225270960156,0.103758284820276,2.4790817562733,0.0131721109987915,0.0811647371743718
"FBgn0085400",11.2292058269018,1.60365339941603,0.647106839963724,2.4781895359133,0.013205097704644,NA
"FBgn0031418",2020.58150575617,-0.264651752176447,0.106797683318978,-2.47806641447454,0.0132096554164252,0.0813359654407212
"FBgn0265988",2023.92315648051,-0.285633306391678,0.115371804342302,-2.47576353702694,0.0132951600499429,0.0818020290305344
"FBgn0029897",50936.1364153396,-0.295374414564554,0.119330398267934,-2.47526547176475,0.0133137171744661,0.081855796521773
"FBgn0032774",452.473547994358,-0.323256672085289,0.130642158916208,-2.47436719330872,0.0133472435005901,0.0819797769433256
"FBgn0028744",1722.02040753344,-0.250828312188858,0.101377603607027,-2.47419847445941,0.0133535488891731,0.0819797769433256
"FBgn0083969",3061.10405332454,-0.222316296198004,0.0898668902701491,-2.47383987060973,0.0133669594368606,0.0819871752879918
"FBgn0036913",2909.49364129615,-0.257283334016599,0.104009996321427,-2.47364044914974,0.0133744222612053,0.0819871752879918
"FBgn0005427",595.105282773998,0.319344272115245,0.129136361250059,2.47292295542438,0.0134013030475776,0.0820915969931332
"FBgn0011676",241.800263991284,0.461478000008542,0.186637161133402,2.4725944029908,0.0134136281418391,0.0821067678550018
"FBgn0037313",2053.95881566689,-0.294190926126741,0.118997877981156,-2.47223674167811,0.0134270565943571,0.0821286653170617
"FBgn0260400",405.635748691364,0.376036323279807,0.152121308982089,2.47195035196603,0.0134378177066855,0.0821342274344845
"FBgn0084001",49.9777532591772,0.814646897845857,0.329592118699788,2.47168197182495,0.0134479090252475,0.0821356905080501
"FBgn0026088",667.578664399637,0.313188951875059,0.126779860601129,2.47033677423265,0.0134985905561159,0.0823848824790175
"FBgn0004635",1022.80057904271,-0.32899551832393,0.133223101483336,-2.46950802571642,0.0135298983544166,0.0825155541922246
"FBgn0010238",2940.5873239935,0.266027865758568,0.107748288220658,2.46897533271034,0.0135500558610584,0.0825780816620206
"FBgn0261794",6089.05181369417,-0.214626846314391,0.0869927031696521,-2.46718217154177,0.0136181055612486,0.0829321738963694
"FBgn0033760",7.88854659723304,1.91639797616426,0.777265581241273,2.46556392359973,0.0136797763588805,NA
"FBgn0013732",198.087452761235,0.42845417570878,0.173873562987817,2.46417090871256,0.0137330610478729,0.0835711897489901
"FBgn0030938",35.869184738288,0.92715383693169,0.376337968474404,2.46362024190697,0.0137541752927655,0.0835871619219771
"FBgn0260990",6108.10310663956,-0.220243409386791,0.0894040832466706,-2.46346029609327,0.0137603134736033,0.0835871619219771
"FBgn0026872",315.249472223276,-0.432362208127651,0.175520233700833,-2.4633183252513,0.0137657638621656,0.0835871619219771
"FBgn0053971",234.043670297229,-0.41840469113332,0.169942708696501,-2.46203378975525,0.013815165064555,0.0838260779790357
"FBgn0031878",2741.73062585813,0.222151711181224,0.0902907163324388,2.46040479248486,0.0138780388266602,0.0841463343257209
"FBgn0036909",154.318810967184,0.553301408203635,0.22492103996249,2.45998065941679,0.0138944503184218,0.0841789784663694
"FBgn0001092",13226.8678462355,0.324467427705565,0.131911058016134,2.45974395615779,0.0139036168103863,0.0841789784663694
"FBgn0031397",32.9446563304785,-0.991839633925653,0.403591923429865,-2.4575309275187,0.0139895764537488,0.084575879059012
"FBgn0027889",1789.25660634925,0.239452424237945,0.097441254927147,2.4574029184761,0.0139945629709914,0.084575879059012
"FBgn0037899",3989.06325322764,-0.318009361112223,0.129415533236975,-2.45727350618654,0.0139996057456443,0.084575879059012
"FBgn0033038",964.600706129604,0.25857572271742,0.105251368181787,2.45674452678672,0.0140202350280383,0.0846391740975779
"FBgn0039186",2359.80828808802,-0.24878350918911,0.101306139667609,-2.45575944365644,0.0140587230847252,0.0848101116912835
"FBgn0029006",2994.78428381506,-0.230973548507868,0.0940673825612579,-2.45540528734766,0.0140725830524161,0.0848323390513328
"FBgn0051798",50.1977676539411,-0.895698428566685,0.365096283418993,-2.45332113539694,0.014154391252424,0.0852638438377592
"FBgn0052544",37.1937812611357,0.927184265792264,0.378149983516103,2.45189556051582,0.0142105900664815,0.0855405699525315
"FBgn0037831",628.685123108958,-0.296044325539029,0.120779956979332,-2.4511047440569,0.0142418503434045,0.0856668876716908
"FBgn0040493",3181.90176656686,-0.249043726674456,0.101668563268775,-2.44956472942451,0.0143028999146624,0.0859720811741461
"FBgn0034880",33.081951457177,0.924463725304469,0.377568496511929,2.4484662620025,0.0143465865262464,0.0861725445744354
"FBgn0265639",9.24590239516756,-1.80118940020156,0.736478616959204,-2.44567779528802,0.014458014305995,NA
"FBgn0259151",10.2631630793753,1.71644987962262,0.701939610946972,2.44529565343519,0.0144733440945562,NA
"FBgn0032518",32510.7865401622,-0.20228762000539,0.0827814016430871,-2.44363608238424,0.0145400849288266,0.0872719136440803
"FBgn0000556",285989.655352522,-0.231309782403103,0.0947656629551928,-2.44086069985571,0.0146523054083701,0.0878822087694831
"FBgn0086706",9697.08605226148,-0.234219121834183,0.09602985693867,-2.43902395880657,0.0147269918199989,0.0882666648478296
"FBgn0037583",643.625985200466,0.369858202917754,0.151666389355384,2.43862997259798,0.0147430559060483,0.0882889768968258
"FBgn0029521",139.074076638649,0.510661995079416,0.209423883498658,2.43841335834405,0.0147518945444738,0.0882889768968258
"FBgn0261565",922.22297850282,-0.319018588576716,0.130862673954613,-2.43781193625435,0.0147764592107885,0.0883725541178936
"FBgn0033377",2776.84242282739,0.229494853388875,0.094172123209975,2.4369722755127,0.0148108148641021,0.0885145258222358
